-0.14439460135839333,-1.469134215581897,-0.5668604259097222,-0.4232153864857174,-0.42948701423094854,-0.702630771129877
-1.3339093906482187,-0.5089722106064729,-1.6532078659784926,-0.8337062020533225,-0.5585020515769237,-1.179117790576572
-0.28783395972020087,-0.5887568582297726,-0.4280145838892959,-1.5592049282627651,-0.8781664972887786,-1.7513520447954425
-0.7938810810138942,-1.2522006925220388,-1.0326005311015074,-1.4697913724608798,-0.7294577468371055,-1.0366618154541656
-1.6226647409778112,-0.9535872271516753,-0.9874027279266512,-0.3179236140801811,-0.3833621107383948,-1.2255554561093214
-0.5050953200077194,-1.446884097259396,-1.427778206696493,-0.778018681052483,-0.5089840299088955,-1.7011513979531225
-0.5444443967793333,-0.4120886280529231,-0.8918613437356304,-0.9172321683221791,-0.38056145542369924,-1.8062363313982266
-0.4352818206073636,-0.589214580538678,-1.382615110233852,-1.5343681083763734,-0.8924312479600442,-0.6820971823889628
-1.1504464163116097,-1.462239237273956,-1.4498351694162468,-0.5705219919971057,-0.4626359943423771,-0.6496441538403049
-1.4581098506973373,-1.546499437693682,-0.619249051769197,-1.5928841116035408,-1.5900591011087242,-0.5008256675062692
-1.4014958335121892,-0.5924729174314417,-0.29814981494963644,-1.4682276416592905,-0.9305853152799191,-0.19931354976923435
-0.9713068472382405,-0.3970266624049562,-1.3212399419887024,-1.700018848280473,-1.0557527066883179,-0.5563848639872885
-1.179936973835029,-0.5824252349955958,-1.4084796500970318,-0.7895818110114959,-1.2622177946659643,-0.17935005888501002
-1.6354932802278614,-1.0164944265263263,-0.41035467279265575,-0.9023332764966663,-1.4201499323854654,-1.3449603850310525
-0.573561295690514,-1.683917124687192,-1.2148069967820199,-0.8784018553627018,-0.7045013607888085,-1.4173516303368836
-1.693805300380594,-0.9315201962849043,-0.20631570510031916,-1.3434564298361393,-0.30621745300973596,-0.6346112856674131
-0.5801907918948314,-1.6132625545567663,-1.610519944422019,-1.5919109233037088,-0.45296079070107637,-0.7012584222505697
-1.1796820341046768,-1.3710888065531357,-1.0488562651561861,-0.8652621230945985,-1.274496727304051,-1.7126789664376398
-1.268012334423546,-1.0973961863157338,-0.9037167382336635,-0.2220834510848555,-1.0762252533909302,-0.6106993017284014
-0.990404513722608,-0.3116865772784436,-1.651485877708641,-0.24637544992383617,-0.295181071125221,-1.801135650297716
-0.534577532533573,-0.9722659447926573,-1.1746038018252867,-0.5067530736069435,-1.5245515152695925,-1.0760372756366956
-1.6350931172709462,-0.2825437201615204,-0.6357166792223133,-1.3987177856548645,-1.6495360906590584,-0.910913805784017
-0.8583258904142524,-1.484342070668742,-1.6216491497400845,-0.49744419216948815,-0.27464829470914576,-1.4256581459731146
-0.707469753898228,-1.0223039679348254,-0.8046789430525991,-0.47949367923384106,-0.8174935532460422,-1.0120933940416075
-0.8902059634457012,-0.8731017974379894,-1.5179280978791438,-0.8692579107803889,-0.8125752190186708,-1.4665696180001502
-1.720310120741155,-0.993958165267254,-1.1125160446842868,-0.5818840508526655,-0.6327888443225175,-0.21623625849552075
-1.481209661821163,-1.4222521713132372,-1.5525066673482386,-1.528330614559309,-1.4464947071686216,-0.3668832203998432
-1.4387776331759037,-0.5197916425702501,-1.3126010310898022,-1.541812328623399,-0.2338627177052842,-1.3301068583476887
-1.3095399990569578,-1.6141827741666288,-0.45330166072544814,-0.9870644175647066,-1.128332187327021,-0.8775369151227784
-0.8996420823288959,-1.7129477120602572,-0.2696877546069855,-0.5478428402602659,-1.6004135594160305,-0.7532333075615059
-1.1233207892794705,-1.2796575680223494,-0.4483052553090881,-0.8008647718377873,-0.8768761353126862,-1.555563777643003
-0.7016369708763978,-0.9998356295679888,-0.16867269093578466,-1.6291667453710554,-0.5702716664621578,-1.508534127958747
