,0,1,2,3,4,5
0,0.895058322787991,0.17080545215922624,0.6648899884185274,0.7691984955456905,0.7350350493636073,0.6008640597994844
1,0.24272518322812178,0.6999223543869025,0.06347060348012941,0.5389140463760803,0.6630560332256492,0.34175050405621443
2,0.8163957892750826,0.6559553932105461,0.7417572758343219,0.1319108487347925,0.4847114559580999,0.030569619210856314
3,0.5388781742180769,0.29035110499278777,0.407048788380484,0.18207165785706697,0.5676778276990331,0.41921803778610434
4,0.08437096523838829,0.454908159887167,0.4320710179024388,0.8282669494329555,0.760768678878042,0.31649770986555653
5,0.6972490695054026,0.18306683473841126,0.18827208229953019,0.5701546237847785,0.6906827235253591,0.057868721962974115
6,0.6756699289849772,0.7533120332242418,0.48496426217858807,0.49205616209677844,0.7623311976219055,0.000723553996752313
7,0.7355349820955981,0.655703155974628,0.21327509762836053,0.14584425033539575,0.47675298274526395,0.6120302216752194
8,0.3433367763916196,0.17460507091556113,0.17606099359692887,0.6865598122359824,0.7165408410644706,0.6296781727813068
9,0.17461331377671885,0.12817176487330664,0.63588680400436,0.11301690058789304,0.08753814753640973,0.7106056389673129
10,0.2056605944881533,0.6539075828169947,0.8136524969947942,0.18294890741451592,0.4554663770608321,0.8745678745330324
11,0.4415774023722357,0.7616122373187747,0.24725337619286086,0.05291454777772311,0.3856340081256436,0.6803925578824327
12,0.32716407458930896,0.6594445636363495,0.19895607308567506,0.5636677331838136,0.27044469217315276,0.8854240172965152
13,0.07733575948869897,0.4202418616078615,0.7515340861604325,0.500414407804497,0.18233248352316775,0.25156533092665156
14,0.6597021425799694,0.052444939112106626,0.3061763635193953,0.5138398826864639,0.581601290816734,0.21219898470874463
15,0.04535728934036155,0.4670686483808637,0.8644933346723289,0.2529452841840883,0.803808596377873,0.637853043798404
16,0.6560665088647766,0.09138058443228969,0.08710332224013097,0.11356285709426522,0.7219387516752134,0.6016103428739962
17,0.32730388422950546,0.2248353792279103,0.3980493530099103,0.5212112437324163,0.2635941303417933,0.051600032287931544
18,0.27886330774901014,0.3756592929343234,0.4784009254372985,0.882033071126047,0.37421213204199966,0.6508563763771343
19,0.43110419022877644,0.8086406359056801,0.06442392383412199,0.8684053129406945,0.8099659244390965,0.003497303464682311
20,0.6810809441224104,0.4446148706666309,0.3284334977396465,0.7223340358938606,0.12408560491247526,0.397805669598676
21,0.07755520994057251,0.8247004031114913,0.6267700610463052,0.2219437845098888,0.05435523119774912,0.4875997828987146
22,0.5035364657979808,0.16242485270686124,0.08094201548837918,0.7275562980076802,0.821421403392658,0.20768190299508066
23,0.5862663805846,0.4170403950454484,0.5332298389750155,0.7376264964796766,0.5185616094613558,0.432578340945253
24,0.4860533472043743,0.49926130136109875,0.13836365511724563,0.5189696155855147,0.5213056063318483,0.18543425184200985
25,0.030821973903386014,0.4326609291021008,0.3628062769580345,0.6801857220840083,0.6216105524207014,0.8653653085618386
26,0.16194531464856868,0.1966407611018759,0.1192204038744975,0.14923127115364507,0.16763442189968017,0.7834435176885475
27,0.18521515434562863,0.6939600852126673,0.2520360159706333,0.14166805906857508,0.8441761594718606,0.2596426760738985
28,0.2560894237310768,0.09087347860346437,0.7277579440949974,0.45288042310039184,0.34514105694997377,0.5057501300559794
29,0.48087855399309404,0.03644704044387161,0.8294095505800386,0.6992827667267681,0.08176127270899905,0.5733464095607573
30,0.3582125438925599,0.2752204324247275,0.7305240343545003,0.5573380168531522,0.4854313641750924,0.13703924378445362
31,0.5894650946277215,0.4294220322413172,0.8853331117004117,0.0926624224492737,0.6564896257960253,0.1626139588505607
32,0.5551470525335489,0.41002718234950103,0.41288464946435227,0.36002296516559634,0.817990950477594,0.20522135399683447
33,0.5947519403367024,0.39726589088643816,0.16702672818222633,0.5871294482002083,0.8925077461027909,0.5907163608640871
34,0.26278422135303614,0.0990383921232531,0.38234902931053005,0.5689581057417836,0.4694642871160087,0.569801300731196
35,0.8451049831266351,0.5888754998413873,0.36243400310689783,0.2522327223205096,0.2267514025352631,0.507006780430707
36,0.5382663571892929,0.4422883042494115,0.3860110879030285,0.7020236720760809,0.24870757432878446,0.19058759901380842
37,0.062012575788057515,0.3737628097089202,0.2407653597556018,0.7030640408497424,0.7737561964079251,0.5994045391390079
38,0.074003260325581,0.17114007019367614,0.5245353987337028,0.4184832667668327,0.2611058338121903,0.8709296827044889
39,0.822670055967555,0.8615734301235664,0.3879129421346542,0.8925633563332344,0.8214040795650898,0.7225245320916996
40,0.2204766764857202,0.3084232366624576,0.858002453047383,0.8462198917623686,0.19942479125132268,0.1734905381826571
41,0.01778633647604704,0.5129500066975502,0.6328932432991706,0.8046529987174521,0.12533932313334847,0.47531915375304223
42,0.6526314441314965,0.1740245103686683,0.8184582586022866,0.08981837095757535,0.6604589532730086,0.19926386602993523
43,0.561945067861296,0.33256130139104373,0.07367806932711342,0.10032640889233248,0.2437466952176318,0.8746172312810312
44,0.7510821344031651,0.21969212560881585,0.1870439510691019,0.35349888958562775,0.7916388524282851,0.2102208831525472
45,0.5941063054573124,0.05620444621849655,0.8641828921583051,0.5776186569009536,0.5128289266610283,0.488555448553169
46,0.28743003921115434,0.8665733008698809,0.20786919802253145,0.15974121467880448,0.5837038381370261,0.328815689113429
47,0.07176362051048871,0.331011016377059,0.35924295530162975,0.5401775573121981,0.007683182178831194,0.41781770855040834
48,0.4334159501626723,0.17139145457234548,0.6842304052465817,0.10953618739924459,0.6741007574965042,0.15477262988919246
49,0.5654120218927577,0.21488718035396256,0.2885174014991638,0.4709199935656876,0.2749105012737568,0.26891000222653244
50,0.7696997645521556,0.42925133508981517,0.08046769015723994,0.3927851337535546,0.20344633291200726,0.2858291617976184
51,0.6804949462810154,0.3638829321553209,0.2987715845948873,0.3177024626743864,0.2403957724193733,0.24053900304174056
52,0.22366956441521266,0.31534341659263243,0.8184048248695299,0.3109011107753984,0.1770364412796178,0.5555660580959385
53,0.21106089555398538,0.6271769247486126,0.4366592256031027,0.045685148594841164,0.1503952630403089,0.3083700345234949
54,0.5251561305601451,0.2008501778013591,0.1256841441983643,0.7513741773372994,0.2547263740444402,0.6661802080691704
55,0.27971919343754814,0.6569315526970597,0.40373480892203323,0.35529181630977524,0.7075399217700521,0.46403905332642553
56,0.4763129747007947,0.7542725225234047,0.42035257484226923,0.7392506693503753,0.7488883421968324,0.4318659201845184
57,0.19737752975165004,0.6893910027166054,0.3756113734969597,0.22368498107594306,0.8554896423201149,0.6805942893924045
58,0.1988712168930871,0.06223713553395282,0.06750680251540113,0.836529059028405,0.5187933385717642,0.4199901719247233
59,0.4050232263954212,0.8588306044811734,0.21368473228258528,0.2816287029699175,0.33079574735606687,0.6221780569602225
60,0.2340060588903,0.29102746635434373,0.2724646924594221,0.5296199148875143,0.8818747923791425,0.8428191999233655
61,0.02332777024431707,0.835676680144089,0.6232639663897418,0.2514249160554906,0.44204328185621383,0.6581089035530041
62,0.2027939327645586,0.4904840939890307,0.582237212014284,0.17009097417263835,0.08448309987970042,0.46373947389473547
63,0.021792929118898897,0.37008616100421055,0.19698406340767102,0.6552393355814801,0.061808209493377085,0.6134785688383078
64,0.37915614509993867,0.14117846096718414,0.8961390696822276,0.11998083854675598,0.2334048095490651,0.07919997199287736
65,0.12030172666842039,0.6235365630096303,0.28275980652253097,0.21647418488708456,0.5125336441294915,0.12446680269760045
66,0.23243502772539112,0.7074599337589444,0.4607037359871542,0.4625687845928384,0.42287852358637157,0.8791638158356679
67,0.413004210476987,0.5494759753171015,0.8882279888941571,0.05972158532257567,0.6992150320535105,0.7806529727884955
68,0.8546251568108432,0.3402217837319761,0.8888246214091237,0.012612558288279396,0.20581758794130986,0.7729108703996576
69,0.02281566070711041,0.7709420661857807,0.2884651523148836,0.8173132836741722,0.14101154191281237,0.47973728837572427
70,0.394514258568158,0.7406416839232227,0.8516435072600008,0.7054511496273909,0.3702335799770302,0.7254514781567685
71,0.49337061196590404,0.5835202069326237,0.0036510903624498606,0.32220668352497966,0.005720142414811047,0.41739893578934645
72,0.15090902196736924,0.47771062398325187,0.0638252874418342,0.6512842090993239,0.027193732568860762,0.3644701360695646
73,0.11972115717178024,0.30585107909337184,0.4644029303689468,0.04415076793836956,0.2479009695174106,0.6673319374913963
74,0.10095973148284153,0.8571614949170817,0.6873381270273572,0.7712104457953487,0.2914994344871539,0.008461404469373669
75,0.22562516725488524,0.15563836082135532,0.4551005083278175,0.030455192066567327,0.8716238099434874,0.16931483814964948
76,0.6546955644678825,0.8169080978025015,0.21985422034907576,0.49603392481897424,0.5647821258617687,0.6157944078914823
77,0.17968070333519964,0.2757659283418992,0.04659466285808741,0.4217196510474835,0.6118154019313075,0.3346853159760595
78,0.5798578651167573,0.4472185958687309,0.5935840810687666,0.30899935400198886,0.46651376071305845,0.01767996984119956
79,0.032110090411115524,0.07675910797635233,0.3462739898197286,0.7210286643571148,0.42429119322826386,0.27637031929151906
80,0.557246191307914,0.6539402253045844,0.22795404553309168,0.48264032929180173,0.05499785206048146,0.6981820417779608
81,0.878979813987844,0.08752242027470847,0.47135509119963936,0.8336929155736534,0.8391158829790943,0.8031836573155285
82,0.6729713504692324,0.5023353567024587,0.13031651978287156,0.43983417133159297,0.6021817238916226,0.49146106421310737
83,0.5632997132119655,0.317330102092033,0.009578285256090746,0.42566624338157427,0.6650310013658951,0.4782144968007666
84,0.5550081247811095,0.0868444699843977,0.6597999483713815,0.7963860238757754,0.8051588762963872,0.648373819356585
85,0.8026328193799454,0.14688849001835386,0.726896477845832,0.850093279258215,0.16252625713319882,0.673688973524768
86,0.7051768884789238,0.7188377055884503,0.8829103069685185,0.005524932117611114,0.22999269162653938,0.7076617440338508
87,0.6076209708547677,0.11732341789698464,0.23321258849331633,0.6112915736769741,0.24660377075606832,0.32844725870599617
88,0.23884409636014284,0.1301428801829499,0.6904923298543484,0.4568598486899329,0.013349752277871418,0.7362301729154713
89,0.6215224963581039,0.3919674202423071,0.0031693333222304943,0.25109119648723444,0.10070739014161349,0.7960974829973959
90,0.4121176885680797,0.625452216814758,0.15832881771993754,0.7940031072071045,0.6028371678316583,0.01899564503635297
91,0.8357195194344511,0.27537009132560236,0.5555636345343501,0.8117543705169721,0.15224660941630033,0.17235221727168318
92,0.22984662116806176,0.11908971079187866,0.31526396820867886,0.10062961482331594,0.09557830169060265,0.6489929348056138
93,0.4205462197004847,0.29156524647291104,0.14828085307262504,0.8722048265703222,0.17278687458739578,0.15122851099876314
94,0.18133222584819325,0.6571405647141635,0.563088304862614,0.7481658507433667,0.14456449608170155,0.1884900825916875
95,0.5316695604637699,0.8718093941894797,0.80817947204561,0.46941788877421625,0.03407621585350958,0.299454574780621
96,0.10503963970922298,0.40521247567574914,0.5406410442995394,0.8951386250518008,0.15613460411221233,0.27305506140517255
97,0.8077160659081583,0.8927859729995069,0.19523039595025352,0.8747611599394125,0.1774881641671071,0.1994177747354227
98,0.4013466295966384,0.6535258292397221,0.8030255234058543,0.084759968563785,0.34082221480033154,0.02332695683156302
99,0.7429074223753048,0.7156141676268031,0.7742036223752157,0.6714190824745815,0.0279647315812792,0.185381375370009
100,0.03930931914229772,0.6244367179070803,0.6062732086348831,0.5156679490864361,0.7923761756680275,0.13223361896131858
101,0.8981284238781446,0.4299311786149282,0.2178877843543918,0.21261329535333237,0.8421167056434093,0.3940656281572295
102,0.05208238968547107,0.832421556186507,0.4792822035979044,0.651031611551557,0.19294508014440145,0.16173119100585692
103,0.673067109172835,0.7068481106767691,0.7652548886204075,0.016047984780380255,0.5417526325978689,0.7449502164982258
104,0.10206950871261844,0.2584417905960449,0.8634210550332525,0.4456587247478679,0.2673881277848639,0.1835328953359333
105,0.7997016171102967,0.10076542867010138,0.0653808505860065,0.16746813818397085,0.22513278465070538,0.7600636026949811
106,0.13613661987869224,0.6843348941708478,0.16879742984521534,0.6429114138655087,0.5626501552968891,0.38504769901515123
107,0.7566999161106887,0.28002301377229705,0.4042229227679093,0.7579408339574742,0.7072567308535374,0.2778067139759658
108,0.8702577001703111,0.680366443508757,0.8331245768385467,0.49240649835446265,0.08313334631121676,0.5403241133804407
109,0.018140760804334667,0.7678897263216973,0.6321254168432934,0.7262858991105076,0.19824766958661255,0.1574028836553531
110,0.6276928476983424,0.4454998097688429,0.28781051773179656,0.07770370044884378,0.8623370496987612,0.30675602071503255
111,0.7764928179833802,0.15907485099339352,0.5081594577826815,0.07485260564354089,0.4282424822930703,0.7891415819616411
112,0.5269935724618701,0.033563677929309046,0.7409652684702863,0.7219842521663908,0.08428299145173031,0.6301007068115577
113,0.19386297055247573,0.661213377518691,0.048140947726519494,0.7777415953774256,0.5230109507646429,0.5135150994301114
114,0.5887080871300734,0.2533660339663978,0.4028929527832978,0.6881926197454578,0.5426537321821352,0.038215772176686646
115,0.5914956999483234,0.19786992667237235,0.3226093880946093,0.20991674310240432,0.8720957356748377,0.6852927865414693
116,0.8160681155832694,0.3427073960130807,0.7478851814331237,0.4299197592478744,0.20396265358804086,0.3806882949088674
117,0.5811025649759286,0.029481008292667043,0.8252447412461803,0.10765445051969048,0.8637421410264502,0.43807796389805553
118,0.7813792458992624,0.6813922215293946,0.7189918270540118,0.04373201616980622,0.11873913456553732,0.5223612046894671
119,0.5074952663365931,0.04991861662981469,0.7560942223825008,0.2134417756305571,0.2161793499175679,0.5058008287153836
120,0.07590616399213275,0.8179121058198683,0.14215509190878853,0.5100160029257199,0.007636475711798718,0.8732933963461719
121,0.7610564792275918,0.1085269940358249,0.32722896542641156,0.8226772694589668,0.42550638113878697,0.6000957800502262
122,0.195947745875734,0.2013941054525608,0.36108978610065257,0.44302736827892325,0.008126213408747451,0.5020472900409413
123,0.04294042614900532,0.3584543621455618,0.18311202164831722,0.5725572437424911,0.26152706493832223,0.7290126327714846
124,0.833348388492579,0.43087752127827506,0.08618365494194534,0.8315906282654157,0.5809684035814019,0.8516616563213926
125,0.7563427494482292,0.011075816994875864,0.09478577445105034,0.8844344667386045,0.42558537056811874,0.22524541670886522
126,0.009450557095092215,0.4915743490706889,0.8241718842198215,0.0065168854610552,0.7333493650026476,0.700289561860903
127,0.4015951343231765,0.03889727168732746,0.22083505054514796,0.11855175314840502,0.2165873006996845,0.47358091475738207
128,0.7902812279704581,0.4761076334041661,0.030478650223529347,0.24059932132054596,0.40724978859093347,0.55225117915153
129,0.11038665144369543,0.5855280073521272,0.20686475029219817,0.4862684778018574,0.5954694580058928,0.1272379227644297
130,0.15638209222898297,0.214436264589684,0.4042955056956,0.4960361526550631,0.35340606263316293,0.12149970293927559
131,0.48115305435354083,0.7643527481104944,0.05843081221713744,0.1631524370746306,0.14213107420974744,0.10508423781789845
132,0.5900355490869451,0.7289384225587134,0.19569755638910907,0.20704512327868185,0.4617137774210876,0.8816221457792253
133,0.7979383853087688,0.4068486143764356,0.2889313984021031,0.09791194519959424,0.20981825045144395,0.15186253623676146
134,0.628423605111163,0.3192036042403631,0.870182479018921,0.8939668164894917,0.22913260815501216,0.8718400646431193
135,0.5341908135205837,0.5608243929578426,0.8279247988521279,0.5562780224774632,0.01831815258691031,0.6883620885753461
136,0.1599114752423829,0.8794524784971354,0.13998003010566543,0.09089116475035658,0.5024226874444653,0.40845621368983404
137,0.4481476232249827,0.3088055843528255,0.3981006809275808,0.17586824109756707,0.6740260972325686,0.40070161931264675
138,0.090998868597705,0.7655382107138952,0.8780488289809634,0.18152111146166033,0.8177282846326608,0.40773959078576844
139,0.4610090896377344,0.7566020988017902,0.05936771631885547,0.7046492387476535,0.6977142372040169,0.5261786060135746
140,0.2496402541981145,0.096455139765225,0.532137768712168,0.5381986507549978,0.7005239480940492,0.5682671789516766
141,0.3285442942791197,0.5472441212008424,0.3183588464889556,0.7087516559610272,0.7832638254447861,0.2619699425297294
142,0.2762602271122067,0.2274469548462636,0.6651707965130855,0.697634212302836,0.7782423017094532,0.3583097531709313
143,0.3738473971329767,0.880937107459721,0.5129630694808817,0.13435345222765252,0.5057051949846003,0.4418952694007546
144,0.27852707007335337,0.20804678186701178,0.1580026957404359,0.858235354120076,0.06291848477537616,0.2895326430298586
145,0.7583198133182945,0.2755355209794361,0.5313103818527136,0.2718946965129699,0.03835446217560665,0.15179116716653604
146,0.094061994682221,0.8350891196932614,0.3650051939868839,0.7717091782321446,0.07733186735622007,0.2281004750391978
147,0.5821260213485127,0.41142904852797635,0.3189785844107146,0.39262008772969503,0.3865815070245074,0.10658488158945785
148,0.47448487456437677,0.3076583845833628,0.2147409133872231,0.28256549033963224,0.8324413915609251,0.8141457764936373
149,0.7293101551692003,0.13472836174873812,0.8634710567195499,0.7593934766566974,0.5708104217442657,0.4628580841949652
150,0.08899188108949734,0.4042583614302285,0.20053385212539554,0.026914436931000242,0.5406773819399155,0.7591069560059543
151,0.660784102734318,0.7199956207720749,0.7636059793383226,0.6028023007372281,0.6174003430663247,0.1505552772447271
152,0.3628958819704313,0.4142750520635771,0.18858872636281296,0.6470005270016046,0.8865619926498889,0.09805083582475457
153,0.3432438277090966,0.8834534960427145,0.5381840784147263,0.018047105181690982,0.14527441221186613,0.10040926254381072
154,0.6507721576562032,0.8408735429656103,0.423422244506748,0.8335877617939,0.7413095562481914,0.6320069793081485
155,0.7689202365983451,0.24051392124593826,0.5818611151979296,0.23002958974142887,0.8038355947173969,0.8565389868080829
156,0.3191822488579129,0.7445702099245625,0.7885963340122156,0.5010964253559979,0.3859918106572335,0.8849904849545396
157,0.6672403859092505,0.49648441287136885,0.3856666660989576,0.6199310827497071,0.5793323010986623,0.7664896364847166
158,0.3739053632510668,0.635528901028626,0.3323586130450694,0.6298225821464594,0.08279386149507041,0.7555310797311597
159,0.4431533154005752,0.25547158086693866,0.216046347851501,0.23378147809494731,0.18913792072181707,0.391562275975763
160,0.06760754198236306,0.8676369134898063,0.16659023467358572,0.5987874772893825,0.48144987983637655,0.1477796554938486
161,0.7349933639007085,0.8648642455051366,0.5623776421616079,0.043066030645557855,0.6520910683879195,0.7276486030908281
162,0.7771367428005787,0.12255979112127224,0.20546081764035312,0.5284053242973012,0.85557577403275,0.8626239902740608
163,0.7470426163583216,0.3496620545597322,0.897299822088875,0.08665466949630714,0.7707161722009265,0.7508605347955839
164,0.07035419029100783,0.89440053418623,0.5123102034337673,0.6798617359798282,0.65898545840059,0.3523815292920332
165,0.4804602666530395,0.7132798954404541,0.5751451969886553,0.5108805127433546,0.1449398212113735,0.4838973118759503
166,0.8314035419004554,0.35957221140387385,0.0648229800091999,0.6043242075253361,0.0691154468154347,0.403245091216107
167,0.46931851244244865,0.04144310961789948,0.19201101556733324,0.6636016442910698,0.07782757672655818,0.8569036598097168
168,0.34625961616077944,0.8522670299761388,0.5272469195088336,0.6565271904902859,0.054325143634358884,0.6666980407146923
169,0.3991192169445859,0.6166152193560788,0.25393025283933757,0.32344589864840806,0.09384802094188834,0.16701111419110107
170,0.7813006845889684,0.33652255660539515,0.8449467212191377,0.10721386190094695,0.7362505323556634,0.21965984298819094
171,0.8249369653775441,0.5658205887794703,0.09518088386280639,0.4404611011699499,0.4291743337810367,0.7536081720244489
172,0.09867078902712197,0.880758193872852,0.7316584044131546,0.07423184792970694,0.37848194972192273,0.1434124273966899
173,0.172682003123948,0.1559662833936791,0.6633422998883696,0.17453140081472612,0.6777942480235999,0.4081701622908328
174,0.0949326240514883,0.3495395167693988,0.6067208862801701,0.831348262592799,0.5744731060613762,0.04955521195798457
175,0.8292417636558199,0.06016689598252974,0.4301937399826721,0.7170970534330229,0.1393705010530979,0.5200426809137558
176,0.02757347903388384,0.7954101340106523,0.5328453676769004,0.2405404412762774,0.8426914640304995,0.7094675450534559
177,0.8402417650179205,0.14615112867718763,0.6973813089298615,0.5442549060756577,0.034444656508302855,0.3928576224115088
178,0.0934847029056691,0.053359210871096234,0.3748418123227432,0.2897364833632148,0.8850345021191006,0.34101809887064244
179,0.5527950754716734,0.735922902037542,0.1581308454079564,0.7654505596847447,0.6456286467369039,0.6305645542450734
180,0.4620303401209253,0.5905816545054365,0.6570874032858374,0.47724290346561243,0.3168511324593247,0.03080441143877092
181,0.45191266326302537,0.05008093632928745,0.03230926731904423,0.6958747274148435,0.8578180828295874,0.5455485447653811
182,0.30915196135783407,0.7451547363119438,0.6901980606678666,0.20513965066512188,0.16957152325801111,0.7841417640112884
183,0.7476301441144072,0.06885841173571149,0.36403845604195223,0.5483852950184197,0.3261175604861057,0.8297226736232785
184,0.6699470759214857,0.5861580067792599,0.5358862642730304,0.1491236254343899,0.3054583232755292,0.5854514002222235
185,0.16886779703239416,0.6657714678398273,0.2867024432229466,0.49366518080754873,0.05113116374921343,0.42101701041459305
186,0.773858949751937,0.022229251159508134,0.6481557685223721,0.7914613960987876,0.05064625895221813,0.7646689739544829
187,0.6070556313989661,0.1671622666985886,0.46197311663390156,0.08642635104754738,0.6159311051446099,0.09786642750088864
188,0.834201249251323,0.2496498456446445,0.30270782251457484,0.7488806522415224,0.05693422590263438,0.6257324818866974
189,0.6851335044088859,0.6722842314453328,0.2983564421604751,0.8795622990998969,0.4007674123201949,0.3306523834974283
