,0,1
0,0.4259978833394716,0.19506502028366296
1,0.23527189863216463,0.45868616871733964
2,0.25433068990065366,0.42818027128150316
3,0.5344459460988721,0.058216919618625844
4,0.6374542917307077,0.37380248619455636
5,0.35877298039424155,0.4574884468857705
6,0.4998181966346095,0.2201115906681019
7,0.15582644536124593,0.46166670509659813
8,0.2684626482276883,0.5756931345292572
9,0.12636456802133147,0.03260636410462978
10,0.5355885010437571,0.43540230429092824
11,0.4418851960695062,0.13496794647937932
12,0.19257734876573357,0.439409915860423
13,0.03286243508747446,0.10882081040890772
14,0.2565473614557414,0.46264153241348444
15,0.31992538289601785,0.5196970343660027
16,0.5540527997873692,0.671996364013713
17,0.10478924949063498,0.5882314948815184
18,0.205873963735721,0.3574474294270688
19,0.5132155054119736,0.4821774236927781
20,0.4227980623999156,0.4256054142029816
21,0.4891089948349898,0.14678644517395026
22,0.09712380400319484,0.5822985288020426
23,0.2734657994270451,0.28569916919446475
24,0.09526447147314149,0.37658881116130033
25,0.1509188613856346,0.5160004730859663
26,0.4622038225626229,0.12378968336233466
27,0.3756745318489472,0.44954731849882024
28,0.310219949054239,0.257228866960024
29,0.4557646013525267,0.2882721057512751
30,0.6751858771475816,0.019712354309450685
31,0.1100491199427428,0.2013018506350405
32,0.6105477363858492,0.19334339569665607
33,0.5672397949429334,0.29802870818489774
34,0.26872556877472803,0.2938898542798944
35,0.5037202074088216,0.37375567540407945
36,0.6833192411737863,0.6087134073414854
37,0.6734163236981237,0.44301338290097225
38,0.5707049234882737,0.20499495580836385
39,0.39643623624361474,0.4747974493398213
40,0.11578862811352607,0.30253031747526615
41,0.16485901849379708,0.05001953780689911
42,0.622441171752254,0.48425153456670206
43,0.09388392348137983,0.39668434231189953
44,0.5043303101060356,0.20766967411623616
45,0.18388450001234727,0.5663716562292329
46,0.4191623871333437,0.356251638626956
47,0.24828205944346513,0.25355209365177805
48,0.19918780053662877,0.20221020419911107
49,0.626732860494819,0.5681093223035967
50,0.5906263337819497,0.32578274118304623
51,0.04699768134344304,0.1314468822679539
52,0.18506880040660104,0.6511054499815525
53,0.5625470943130154,0.4493309416539257
54,0.25782051259316807,0.10001617553606373
55,0.28254811276523495,0.4301509744097758
56,0.49138243568023066,0.4211342980416985
57,0.3237429929231285,0.14496310032420523
58,0.16204707694589995,0.0056261548887755475
59,0.319899499820156,0.5432341862346589
60,0.1769531424717711,0.4544628192856243
61,0.12066696933980177,0.09098155736848923
62,0.29916954569903886,0.38842307097897233
63,0.6344333568059886,0.6029434481705728
64,0.150982438195483,0.6915777228355584
65,0.36032742124669853,0.436591830228159
66,0.1649518920102274,0.4831848438187097
67,0.5521083091785998,0.41289790987191355
68,0.6317144805058326,0.13864386888998406
69,0.030728789976865276,0.43693768803517946
70,0.24367521697860633,0.6783858103549237
71,0.07605973223256172,0.6703644123265761
72,0.5723428766951353,0.5268445837031458
73,0.6260235942471989,0.5326589024644481
74,0.32282657325225783,0.1303153186561866
75,0.47749431627331734,0.5257089953725003
76,0.6138780616855225,0.463520086326603
77,0.41646079847439615,0.2148214359793687
78,0.16425545913417114,0.6333934165905172
79,0.24422888611730498,0.39515670621179316
80,0.6810010464011752,0.5161084160084245
81,0.6192166367542474,0.37883924767911004
82,0.6794342388443978,0.5441416181942252
83,0.1504741537684154,0.07186027001733256
84,0.6476040550883861,0.4574258646311595
85,0.43121767324541643,0.4958354095552528
86,0.4452090673874685,0.6397587023323913
87,0.4528890720985809,0.4040087847683952
88,0.22180874846135037,0.3326960257740804
89,0.26092091543704504,0.008750124064417985
90,0.20723985807543405,0.48500251542173395
91,0.32138684209560986,0.6671563837296878
92,0.24546032617894858,0.5693281571634344
93,0.1378055488725591,0.09292825222297287
94,0.5733530404413626,0.4212229349567781
95,0.49880625639316467,0.3789255945009137
96,0.29191656639221764,0.2280121047784786
97,0.2483644557492936,0.5441462656829885
98,0.006239666788738829,0.6986668155757267
99,0.14234326674251227,0.5298555762739164
100,0.7938558614878324,1.3107635409258862
101,1.3889593257079313,1.116293844038105
102,1.3007755552285734,1.2075423658261917
103,1.1435237087202557,0.8782731951841077
104,1.0949570763364753,0.8385088559385985
105,1.3954965219015683,1.0623898963535676
106,1.3335249366443138,0.9801794835627045
107,1.0446608147890517,1.1024775826633593
108,1.2253509343646176,1.2537352187138904
109,0.8595464748619406,1.1942863532158108
110,0.7855453917122592,1.191253145831615
111,1.1209753264854718,0.9203513699335883
112,1.1406587962560006,1.3847610765428096
113,1.2776083854759515,0.9395082939954988
114,0.8075603510854747,1.1900783688605152
115,1.0610608352801663,1.1379723933675483
116,1.3858455703598558,1.3228401839152457
117,1.0570942843132247,1.336344810396497
118,1.072984494807721,1.1560266618172008
119,1.0723406447797288,1.4289971824664915
120,1.3316323214356194,1.3919932122033125
121,0.8224297199312138,1.2130870671521174
122,0.9770255594046426,1.3047505508163177
123,1.411327215183694,1.0673640580994468
124,0.8461834205410658,1.1164735640186707
125,0.8253918242603262,0.9726433954672653
126,1.3777622593570258,1.0666188243424712
127,1.0144266506014237,1.279919934823862
128,1.0822935533503557,0.8571807924596583
129,1.1077278803888262,1.1161188446620898
130,1.0902359060965539,0.7921588980159251
131,0.9385705898000083,0.8799509611646624
132,1.1961024647176242,0.8661654217631618
133,0.7618201587964047,0.8105260745649057
134,0.9565040479265773,0.7821080186614495
135,1.268590180566544,0.8100711999719074
136,1.1258533078596016,1.018190414357711
137,1.2729376769038703,1.3689914488115513
138,1.2544938298579247,1.211465306251844
139,1.2489285252439266,1.273278726880351
140,1.1883005531249846,0.7665813429057253
141,1.4254497528681014,1.0308182047759888
142,1.0565447595949655,1.010819140899532
143,1.1833680455025133,1.2601360574069909
144,1.389155290015438,0.916266197874864
145,1.1922319389744056,1.4442010242733525
146,1.3284605779904706,0.835338914180062
147,0.8724295666139694,1.2567408282889856
148,0.859647356898672,0.7973330809718051
149,1.271378282869919,1.415329652641597
150,1.1802077990689366,1.0246306839093533
151,1.0939241887810105,1.2150359199082854
152,0.8564612311884561,1.2413006650353664
153,0.8556164292239191,1.082111898778531
154,1.1161913179253247,1.0919862348054246
155,1.1787133208425613,1.2501754725140024
156,0.9464305920956673,1.040526271347138
157,0.7580001068321269,0.8164688771593742
158,1.3651358546946883,1.3715524582318994
159,1.2781336564847967,1.1283020147130645
160,0.8914126803681556,1.1855919786280151
161,0.8568531856586212,0.8088718242838321
162,1.0592507431112217,0.7749569719593243
163,1.3329805463101048,1.3864608544345982
164,1.4082089584556772,0.7761584961195612
165,1.2017314442578781,0.9231603850210892
166,1.0857817846539028,1.3021398818814738
167,1.1154270649238103,1.1867540078805443
168,0.9394815039764469,0.853599453667786
169,1.0409575392872994,1.4277089048908405
170,1.1910463756670122,0.9371260901552103
171,1.3000205285575728,1.1101978446874743
172,0.8999777405894782,0.9409455837597966
173,1.1227981343540852,0.9006920567271197
174,0.8768748462873581,1.1759491422702504
175,1.0051319475559286,1.1145827515917068
176,0.8921451229024301,1.3590282991910674
177,1.2867259286456385,1.035853001008184
178,1.2101640639972635,1.0608302010546997
179,0.7847975727082553,1.411825699326497
180,1.196754104223554,1.387640292099135
181,1.4281372410653388,1.2784292558079646
182,1.1512358339436053,1.016826176486661
183,1.3818510916851536,1.2155608737062606
184,0.8188076674540695,0.9226575533980825
185,1.0148138857965847,1.43578830790582
186,1.0751845533538529,1.16588477312124
187,1.036122696839218,1.1959562983632213
188,0.8224332233444106,1.1617140207324206
189,1.0636557041368,1.4055660984024252
190,0.8730026933107548,1.1643293815172493
191,0.8336837586499612,1.0256072959024296
192,0.949008650062193,1.3309073525820083
193,1.435917232167026,1.4280759932565847
194,1.1527649687610977,0.8577778967400406
195,1.2414389671225003,1.140430493125092
196,0.888219376370964,1.4190105474198806
197,1.274673799553491,1.4495921958868405
198,1.1422324569511455,1.1892813226104546
199,1.374471299438219,1.0441012377534356
200,1.7382915163986499,1.5769602536692962
201,1.5437887353616675,1.8240232864434325
202,1.9476276340253718,1.9516603309447036
203,2.036875194522773,2.039236755117959
204,2.1096396273809512,2.122315131056852
205,1.9688041770466906,1.653256061265638
206,1.8518030310659768,1.889283828156378
207,2.155619675155071,1.637219854795535
208,1.780047314258099,2.0385366579514894
209,1.9296487800875493,2.1627969367988094
210,2.02800166191312,1.6125112403460962
211,1.5791552131171829,1.9714569711045005
