,0,1
0,0.317429970919091,0.6482078990266887
1,0.5282625862036139,0.11439576526340754
2,0.31435157170335026,0.5849926348100712
3,0.0747822490740785,0.16276064506610216
4,0.6292964886247252,0.6752575785063819
5,0.6764465144543199,0.06297551294573764
6,0.47562439341930884,0.17253186030819323
7,0.5450149995728963,0.40880243533044597
8,0.5594926384570823,0.4393683813021596
9,0.5603185474594943,0.327684061877559
10,0.6135788063856369,0.6440968291626358
11,0.11699555314448673,0.608819905787315
12,0.5167263845219703,0.534297237354664
13,0.6387946536561203,0.02661766323179374
14,0.33952132607387525,0.46717105291988964
15,0.12907286163619863,0.3980834599410288
16,0.573342059717733,0.40238326992802353
17,0.13267794114675444,0.07982911881121706
18,0.6826763422135563,0.31950890785836633
19,0.20883342378757597,0.15993130069248462
20,0.07664919967535794,0.6122473446543509
21,0.5147966621138171,0.6254277911952204
22,0.16734039198624226,0.5151802818683259
23,0.03651043903156473,0.15950651630026358
24,0.40105125142191955,0.46504623149148594
25,0.0025902092247599537,0.5659104837819936
26,0.026378478321565646,0.2312517233470258
27,0.36672198247353055,0.15771371388550465
28,0.614793348621317,0.37734288777472885
29,0.033949254000033256,0.03455732645992266
30,0.6045658291276752,0.6866021548685681
31,0.6504456886098464,0.1265215603834074
32,0.4862039378286384,0.2212874348130207
33,0.5979291597549372,0.06747097752144354
34,0.6381493477553971,0.47770385179895164
35,0.4026362683637597,0.5716502637229931
36,0.6219493754690681,0.6523538753548398
37,0.05698277805960293,0.21587244726784666
38,0.3529585695682732,0.23615340545064367
39,0.1787987393692212,0.6519998148366497
40,0.38825347349802286,0.15427263242656664
41,0.4543872200740837,0.21841987637654314
42,0.34875613590212495,0.48702127776450915
43,0.23500443480646618,0.1593432598516038
44,0.1101338409744663,0.13116045682275174
45,0.09523864372006753,0.5959987948388367
46,0.5055330125978135,0.16111574752008898
47,0.6243086866571506,0.10705655348164778
48,0.6148477412169715,0.3772901188592656
49,0.5440140588070107,0.1296009682330795
50,1.0755149885389406,0.6361180036887829
51,0.9961452534359472,0.6628278228955575
52,0.6759623305781016,0.934658175195948
53,0.9662332183460776,0.8291028930971964
54,0.7672568441138239,0.5443328317616227
55,0.5814957180322404,0.8583345004258165
56,0.63682236217338,1.021642025279616
57,0.8663508157540087,0.8427239792438591
58,1.1616723599659025,0.9190428383434834
59,0.9301382479649484,0.589610203599712
60,1.058870508441935,0.8831067262208049
61,1.1019598333003964,0.544133228986972
62,0.9393366252530362,0.6526085643108921
63,0.6628183136282817,0.6191266719967028
64,0.6705210520683894,1.0917859224672144
65,1.0797531935236964,0.9882143247148885
66,0.571244166494117,0.8383238103000681
67,0.7258116664124944,0.9422687236810835
68,1.0155333729644265,0.5503817066753921
69,1.1501191456566615,0.7557860252477495
70,0.634978416451164,0.5118914036671378
71,0.8352036013093316,0.5238860007603846
72,1.1615707423660728,1.11553175001219
73,0.8211705603980011,0.7803756540975568
74,0.6515807629514183,0.7036338285051298
75,0.7692455080539675,1.1347211196939262
76,0.5300029622963561,0.5604046711403053
77,0.8627275701011536,0.746176834832485
78,1.0873208563438674,0.6679999503832891
79,0.536024154223112,0.9248205655223916
80,0.5550261966828459,0.5655283694217098
81,0.7219540154913143,0.6865732969874296
82,1.0704691169542393,1.1724578116031423
83,0.6194739867107252,0.7796571107216477
84,0.5803590770754878,0.9744812617517306
85,0.5746077566823232,1.0420465973906916
86,0.8521838110340485,0.6249900019911598
87,0.7451479619447363,0.6476617587240326
88,0.8807256762453367,0.7023636876364259
89,1.0918859239053444,0.9115928099696025
90,0.9244346297053353,0.6034533704306139
91,1.1634415691620599,1.0087825285807077
92,1.0591134865113374,1.1440943192175883
93,0.9482842443255131,0.7851078883660709
94,1.0498215101716601,1.1164926191305207
95,0.8500523526548327,0.8255256070972701
96,1.081526559292755,0.701785760833556
97,0.6507855912081048,0.5191045043386494
98,0.8733602895999848,0.964593765335837
